montant,heure,frequence_7j,anciennete_jours,type_contrepartie,fraude
4040.0,23,6,1830,particulier,0
833.0,9,3,1470,facture,0
1945.0,22,0,367,particulier,0
8041.0,15,3,781,particulier,0
3806.0,9,5,1011,particulier,0
3611.0,13,6,1491,particulier,0
3996.0,8,0,1436,particulier,0
966.0,8,1,1473,particulier,0
3035.0,21,3,1329,particulier,0
10906.0,10,2,1219,particulier,0
8297.0,21,0,62,particulier,0
2962.0,14,3,1189,particulier,0
12446.0,10,0,1823,agent,0
1130.0,22,1,1881,particulier,0
1442.0,18,3,752,particulier,0
16060.0,23,5,2094,particulier,0
5384.0,19,2,237,agent,0
2577.0,8,3,1428,particulier,0
3143.0,6,3,688,particulier,0
1660.0,18,2,84,particulier,0
4168.0,23,1,1713,particulier,0
3896.0,23,4,1523,particulier,0
3351.0,8,4,1118,particulier,0
1229.0,20,3,713,particulier,0
4126.0,8,2,1276,particulier,0
2100.0,23,3,714,agent,0
1425.0,17,3,1932,particulier,0
9669.0,23,3,1981,particulier,0
20832.0,12,6,1682,particulier,0
17175.0,6,4,750,agent,0
5725.0,18,6,716,agent,0
2629.0,8,8,1181,agent,0
3103.0,21,4,1492,particulier,0
4651.0,9,7,525,agent,0
2305.0,22,0,309,particulier,0
10107.0,19,5,2025,particulier,0
584.0,19,2,1487,agent,0
2562.0,23,3,1392,particulier,0
6509.0,21,4,1681,particulier,0
1606.0,19,0,1953,particulier,0
2686.0,20,5,1010,particulier,0
5457.0,8,4,597,facture,0
11974.0,9,2,398,particulier,0
1097.0,11,5,1481,agent,0
1030.0,7,3,1454,agent,0
1474.0,10,6,1395,particulier,0
892.0,21,3,96,particulier,0
947.0,8,4,1539,particulier,0
1441.0,21,1,2132,particulier,0
9400.0,18,3,1036,agent,0
2527.0,20,3,1363,particulier,0
3384.0,20,2,786,particulier,0
1462.0,22,0,1062,particulier,0
5645.0,22,3,1778,particulier,0
16226.0,12,3,103,particulier,0
1549.0,9,2,51,agent,0
14272.0,19,6,108,particulier,0
4491.0,23,4,1169,particulier,0
3342.0,23,2,670,particulier,0
4629.0,21,4,832,particulier,0
4591.0,22,4,134,facture,0
15971.0,23,4,808,agent,0
5127.0,14,3,1348,agent,0
5218.0,19,5,435,particulier,0
2302.0,19,4,249,particulier,0
6723.0,21,4,1124,particulier,0
1461.0,19,3,488,particulier,0
3614.0,19,2,366,particulier,0
38208.0,18,2,727,particulier,0
392.0,11,3,779,particulier,0
4017.0,19,3,1790,particulier,0
4150.0,19,6,1092,particulier,0
2714.0,21,3,1525,particulier,0
2769.0,7,4,1153,particulier,0
3561.0,22,3,645,agent,0
2659.0,8,3,1341,particulier,0
3979.0,7,8,1292,particulier,0
2177.0,10,1,1153,particulier,0
18380.0,12,1,783,particulier,0
2659.0,17,2,842,particulier,0
5346.0,21,4,1038,particulier,0
1866.0,9,6,1255,agent,0
7282.0,21,3,1987,particulier,0
6145.0,8,5,515,agent,0
4705.0,11,4,1619,particulier,0
1376.0,23,2,1351,particulier,0
1738.0,5,4,206,particulier,0
13811.0,18,3,33,particulier,1
1722.0,17,1,2019,particulier,0
5680.0,20,6,2113,agent,0
1476.0,20,4,1615,particulier,0
7763.0,10,3,962,particulier,0
1838.0,7,3,2045,particulier,0
1453.0,19,5,1453,particulier,0
1798.0,11,3,667,particulier,0
2058.0,19,1,1903,particulier,0
4647.0,21,6,61,particulier,0
3495.0,7,1,1973,particulier,0
1299.0,9,2,1130,particulier,0
3217.0,21,5,2052,agent,0
1246.0,22,3,131,particulier,0
5693.0,17,1,2101,facture,0
6653.0,11,5,1590,particulier,0
3228.0,20,5,2164,particulier,0
4150.0,22,2,2193,particulier,0
14608.0,14,4,1058,particulier,0
2881.0,23,4,746,particulier,0
1476.0,6,4,2195,particulier,0
5390.0,19,2,154,agent,0
1258.0,21,5,912,facture,0
2755.0,20,2,176,particulier,0
1980.0,18,1,485,particulier,0
1814.0,21,4,1514,facture,0
2664.0,19,4,1653,agent,0
7079.0,22,3,1068,particulier,0
8432.0,16,3,437,facture,0
7239.0,11,2,1360,particulier,0
4385.0,5,1,1395,agent,0
2646.0,8,1,428,particulier,0
444.0,22,2,1098,particulier,0
4503.0,14,3,1117,agent,0
475.0,22,0,757,facture,0
642.0,20,2,2008,particulier,0
2871.0,22,4,1818,agent,0
4125.0,3,1,1877,particulier,0
2245.0,14,2,385,particulier,0
12151.0,11,5,1459,particulier,0
4879.0,19,4,1594,particulier,0
2665.0,16,2,967,particulier,0
10704.0,20,2,1593,agent,0
12461.0,7,3,1080,particulier,0
5093.0,21,2,73,particulier,0
1705.0,22,5,257,agent,0
2064.0,19,2,124,particulier,0
963.0,23,3,909,facture,0
3178.0,10,8,1317,agent,0
1349.0,7,4,93,particulier,0
2491.0,21,7,771,agent,0
4111.0,20,3,1562,particulier,0
610.0,12,3,777,particulier,0
1125.0,10,8,885,particulier,0
2141.0,6,6,1308,particulier,0
3151.0,20,2,1101,particulier,0
2165.0,11,3,1753,particulier,0
2618.0,12,1,1686,agent,0
1808.0,21,2,791,agent,0
961.0,10,3,2130,particulier,0
2091.0,21,5,182,particulier,0
2748.0,22,3,1676,facture,0
2530.0,19,1,1432,particulier,0
3623.0,18,7,97,particulier,0
4703.0,22,3,938,particulier,0
5881.0,11,1,1349,agent,0
1923.0,10,0,1621,agent,0
863.0,14,7,120,particulier,0
9709.0,23,3,1751,agent,0
4572.0,19,2,298,agent,0
1463.0,23,4,253,facture,0
4172.0,10,1,1740,agent,0
8166.0,18,2,2141,particulier,0
14326.0,8,3,1420,particulier,0
4077.0,20,1,576,particulier,0
8109.0,8,4,1413,particulier,0
1178.0,23,2,157,particulier,0
3195.0,13,4,269,particulier,0
2478.0,18,5,389,agent,0
4408.0,8,3,87,particulier,0
12959.0,18,5,1347,particulier,0
4074.0,13,3,104,particulier,0
1485.0,23,0,1689,particulier,0
1126.0,10,3,1626,particulier,0
13345.0,19,5,2024,particulier,0
5099.0,21,1,493,particulier,0
4822.0,22,2,1806,particulier,0
2460.0,21,3,2008,particulier,0
4137.0,12,3,1765,particulier,0
1424.0,18,4,170,agent,0
4578.0,19,3,540,particulier,0
1214.0,11,2,185,particulier,0
2427.0,10,5,545,facture,0
1907.0,21,2,1078,particulier,0
207.0,18,4,536,particulier,0
2453.0,21,4,556,particulier,0
1535.0,9,5,983,agent,0
2755.0,18,4,407,particulier,0
3299.0,19,6,53,particulier,0
14805.0,8,6,552,particulier,0
4268.0,20,4,855,particulier,0
4376.0,13,0,364,agent,0
5020.0,8,2,399,particulier,0
6912.0,10,0,1713,particulier,0
4847.0,19,2,759,agent,0
4186.0,22,2,97,particulier,0
6030.0,23,6,1159,particulier,0
419.0,23,2,590,agent,0
19452.0,21,4,2047,particulier,0
12724.0,20,3,1081,particulier,0
3962.0,17,2,573,particulier,0
991.0,20,4,1996,particulier,0
9217.0,17,2,1172,particulier,0
1827.0,23,1,524,particulier,0
5186.0,6,6,1910,agent,0
1107.0,20,3,1835,particulier,0
21861.0,5,1,1782,particulier,0
967.0,6,3,286,particulier,0
3493.0,10,3,2000,particulier,0
542.0,8,2,771,particulier,0
3181.0,8,5,313,particulier,0
2295.0,16,3,1368,particulier,0
8661.0,23,2,1862,particulier,0
2295.0,6,3,1093,particulier,0
8672.0,7,4,1842,particulier,0
1380.0,14,1,285,particulier,0
2592.0,9,4,1800,particulier,0
2637.0,6,3,1744,particulier,0
5020.0,8,1,1084,particulier,0
4506.0,20,2,1538,particulier,0
6087.0,19,3,593,particulier,0
4133.0,17,3,1642,agent,0
5780.0,17,2,806,particulier,0
1536.0,21,2,87,agent,0
4585.0,23,4,1211,agent,0
12926.0,6,0,322,particulier,0
790.0,21,3,1377,particulier,0
4992.0,19,10,1946,agent,0
5856.0,23,5,543,agent,0
11407.0,9,1,1925,agent,0
6107.0,10,0,215,particulier,0
3588.0,10,4,1917,particulier,0
4748.0,21,4,1490,particulier,0
1764.0,18,4,804,agent,0
2369.0,23,4,12,particulier,0
1059.0,8,0,593,agent,0
11661.0,3,2,208,particulier,0
4830.0,19,2,1174,particulier,0
1512.0,20,0,529,particulier,0
4149.0,22,3,191,particulier,0
8826.0,21,4,201,particulier,0
7661.0,9,3,1540,particulier,0
1497.0,22,1,1064,particulier,0
230.0,10,4,2094,agent,0
4610.0,22,4,1505,agent,0
1550.0,21,6,627,agent,0
5591.0,19,5,514,particulier,0
7389.0,9,2,1395,particulier,0
8490.0,10,0,2149,particulier,0
14516.0,7,4,1733,facture,0
9423.0,23,3,374,particulier,0
14576.0,23,3,375,particulier,0
10638.0,8,2,2075,particulier,0
11456.0,13,3,2107,particulier,0
3182.0,23,1,177,particulier,0
1101.0,22,2,1710,particulier,0
27172.0,21,2,1654,particulier,0
3476.0,10,3,1441,particulier,0
9362.0,21,5,1130,particulier,0
2064.0,18,7,1076,particulier,0
7475.0,19,2,1971,particulier,0
412.0,9,3,639,particulier,0
2324.0,22,4,626,particulier,0
3030.0,21,4,461,facture,0
4882.0,19,2,870,particulier,0
8195.0,23,3,1441,particulier,0
1300.0,18,1,2088,agent,0
5773.0,23,0,1815,particulier,0
9346.0,19,4,503,particulier,0
24198.0,18,3,410,particulier,0
6007.0,21,4,186,particulier,0
2229.0,21,3,1822,particulier,0
1118.0,10,3,2123,particulier,0
15597.0,8,2,243,particulier,0
6166.0,22,3,1227,agent,0
3234.0,7,2,1411,particulier,0
831.0,20,3,1824,agent,0
1493.0,12,4,1580,agent,0
5634.0,20,2,1255,particulier,0
4450.0,18,3,942,agent,0
630.0,16,3,1034,particulier,0
5640.0,19,4,756,particulier,0
869.0,23,6,999,particulier,0
10414.0,20,1,575,agent,0
3933.0,8,3,1077,particulier,0
2222.0,22,2,5,agent,0
7644.0,22,2,1661,agent,0
4449.0,4,3,1295,particulier,0
10160.0,23,3,45,particulier,0
3528.0,21,4,912,particulier,0
3707.0,23,4,1039,particulier,0
2585.0,19,6,65,particulier,0
4120.0,16,4,244,particulier,0
13950.0,20,7,397,particulier,1
2149.0,18,4,1239,agent,0
5714.0,12,2,367,particulier,0
1559.0,7,4,783,particulier,0
569.0,8,4,306,particulier,0
3930.0,22,2,556,particulier,0
4514.0,22,3,581,particulier,0
3000.0,10,4,1383,particulier,0
924.0,16,5,1262,particulier,0
4267.0,8,5,301,particulier,0
4131.0,10,0,229,particulier,0
1548.0,10,6,1863,agent,0
1043.0,20,4,19,particulier,0
2658.0,8,5,957,particulier,0
5739.0,8,5,1330,particulier,0
4695.0,6,4,102,particulier,0
1558.0,12,3,569,facture,0
3701.0,11,3,792,facture,0
7003.0,19,5,1487,particulier,0
1216.0,21,1,964,particulier,0
3476.0,8,4,2101,facture,0
10288.0,9,2,92,particulier,0
1115.0,22,4,1795,particulier,0
8797.0,17,6,946,particulier,0
13047.0,13,3,232,particulier,0
2727.0,21,1,1075,particulier,0
2461.0,9,3,138,particulier,0
7928.0,19,3,1125,particulier,0
2812.0,9,6,2055,particulier,0
446.0,22,2,1729,agent,0
3029.0,17,3,103,particulier,0
4914.0,22,3,1629,particulier,0
6180.0,9,5,243,particulier,0
1558.0,12,5,820,agent,0
2619.0,23,3,2057,particulier,0
7558.0,22,6,1718,particulier,0
3131.0,21,1,767,agent,0
898.0,19,5,187,particulier,0
9433.0,6,0,242,particulier,0
2746.0,7,5,1798,particulier,0
8329.0,23,3,1579,agent,0
1006.0,19,3,1889,particulier,0
2973.0,11,2,2111,particulier,0
5081.0,22,3,1766,agent,0
3059.0,21,3,554,agent,0
1205.0,11,5,2073,agent,0
433.0,9,2,328,particulier,0
12025.0,20,2,573,particulier,0
4068.0,19,3,1717,particulier,0
8882.0,19,3,142,particulier,0
7254.0,9,1,1688,particulier,0
5472.0,21,3,1784,particulier,0
2507.0,20,4,1348,particulier,0
4996.0,17,7,1769,facture,0
11133.0,22,4,382,facture,0
3535.0,23,7,695,particulier,0
16588.0,6,3,361,particulier,0
921.0,20,3,984,agent,0
841.0,23,4,1923,agent,0
7630.0,19,2,1197,agent,0
1643.0,22,2,150,particulier,0
18710.0,21,4,55,particulier,1
10268.0,22,6,232,particulier,0
12701.0,23,4,1983,agent,0
6987.0,16,4,18,agent,0
1505.0,21,4,1887,particulier,0
804.0,19,5,560,particulier,0
11743.0,10,3,1769,particulier,0
921.0,8,5,854,particulier,0
12672.0,20,4,937,facture,0
5821.0,18,4,1320,particulier,0
3088.0,7,1,564,particulier,0
4797.0,23,6,723,particulier,0
4893.0,10,6,1874,particulier,0
2774.0,23,2,1215,particulier,0
11068.0,18,2,602,particulier,0
10750.0,21,7,1938,particulier,0
3761.0,8,1,1015,particulier,0
1978.0,22,6,600,particulier,0
9997.0,10,2,435,particulier,0
590.0,7,2,2042,particulier,0
4805.0,20,0,999,facture,0
6177.0,23,2,1280,particulier,0
1629.0,21,4,1425,particulier,0
7538.0,20,3,1002,particulier,0
3221.0,23,3,120,particulier,0
2072.0,23,3,114,particulier,0
7471.0,6,8,583,particulier,0
1309.0,11,4,1511,facture,0
6897.0,14,4,217,agent,0
611.0,8,1,1878,facture,0
4200.0,9,2,939,particulier,0
3420.0,10,2,711,particulier,0
2082.0,23,1,56,agent,0
4588.0,23,6,913,agent,0
3079.0,23,4,618,particulier,0
8075.0,19,3,1699,particulier,0
5304.0,21,1,334,agent,0
4841.0,21,3,1837,facture,0
4222.0,12,4,419,particulier,0
2205.0,12,5,764,particulier,0
2549.0,19,4,1062,particulier,0
4068.0,23,4,432,agent,0
2843.0,21,3,2044,particulier,0
8474.0,9,3,12,particulier,0
3567.0,19,3,1386,particulier,0
4535.0,6,4,2064,particulier,0
1000.0,8,1,2199,particulier,0
7345.0,20,8,617,particulier,0
2010.0,11,4,1395,agent,0
1358.0,23,6,1369,particulier,0
13350.0,23,3,1483,particulier,0
5961.0,11,1,2042,particulier,0
7559.0,20,4,2132,particulier,0
4848.0,20,4,1613,facture,0
3044.0,23,4,547,facture,0
2598.0,10,3,1950,particulier,0
6388.0,16,1,1752,particulier,0
8627.0,22,0,954,particulier,0
3109.0,6,5,1183,agent,0
19181.0,20,3,1314,particulier,0
2786.0,23,2,226,particulier,0
1007.0,19,6,118,particulier,0
763.0,23,2,118,particulier,0
785.0,7,3,2097,particulier,0
2318.0,21,4,599,particulier,0
2705.0,19,1,242,particulier,0
5885.0,7,4,870,particulier,0
3215.0,22,3,1744,particulier,0
6747.0,19,3,628,agent,0
3423.0,19,3,546,particulier,0
3333.0,20,2,1007,particulier,0
2016.0,23,5,1196,particulier,0
11039.0,7,4,1509,particulier,0
896.0,21,2,1565,particulier,0
4256.0,11,2,1362,particulier,0
2823.0,10,3,2041,particulier,0
6403.0,23,3,673,particulier,0
3237.0,9,4,469,agent,0
3319.0,10,2,2113,particulier,0
2626.0,9,4,1419,facture,0
10767.0,6,2,999,agent,0
3301.0,18,4,1505,particulier,0
17574.0,21,2,809,agent,0
4152.0,8,2,1975,agent,0
3356.0,8,3,667,agent,0
2912.0,20,1,633,particulier,0
5322.0,9,7,854,particulier,0
1998.0,17,4,1182,particulier,0
3729.0,9,6,270,particulier,0
3317.0,18,1,2078,facture,0
4344.0,20,2,809,particulier,0
4436.0,22,1,1613,particulier,0
4636.0,12,3,218,particulier,0
3571.0,10,0,424,particulier,0
12501.0,16,2,1451,agent,0
4718.0,10,0,1389,particulier,0
30185.0,18,2,797,particulier,0
3437.0,16,0,1953,particulier,0
7443.0,23,3,1233,particulier,0
1777.0,17,3,1088,particulier,0
10836.0,21,4,934,particulier,0
1811.0,19,5,2034,facture,0
4854.0,18,4,1857,particulier,0
2631.0,23,3,555,agent,0
4838.0,19,3,654,particulier,0
2698.0,19,5,733,particulier,0
1684.0,19,6,1465,particulier,0
2615.0,21,3,232,particulier,0
12214.0,20,2,256,particulier,0
4901.0,19,4,782,particulier,0
1102.0,9,7,2007,agent,0
8359.0,20,4,917,particulier,0
1544.0,19,4,1395,particulier,0
6197.0,10,5,68,particulier,0
5272.0,10,4,558,particulier,0
5563.0,21,3,2000,particulier,0
15918.0,10,4,833,facture,0
1629.0,20,1,1152,facture,0
5537.0,23,4,68,facture,0
9611.0,7,4,505,particulier,0
1907.0,22,1,1999,facture,0
1748.0,9,3,476,facture,0
2581.0,17,2,1149,particulier,0
4342.0,22,5,1208,agent,0
993.0,20,7,1600,agent,0
5264.0,9,1,1329,particulier,0
995.0,23,5,1347,agent,0
9891.0,17,3,2071,agent,0
5099.0,11,2,1681,particulier,0
16750.0,20,3,1527,particulier,0
5817.0,20,0,103,particulier,0
2543.0,18,4,1346,particulier,0
1671.0,21,1,1864,particulier,0
4036.0,18,4,1515,particulier,0
3211.0,21,8,1361,particulier,0
9029.0,21,0,1801,particulier,0
1496.0,20,2,174,particulier,0
18357.0,7,3,897,particulier,0
9736.0,23,2,423,particulier,0
2771.0,22,2,598,particulier,0
15186.0,21,1,562,particulier,0
1693.0,7,5,2084,particulier,0
3924.0,12,4,617,particulier,0
1113.0,22,0,272,particulier,0
15829.0,9,1,2122,particulier,0
812.0,23,3,1797,particulier,0
968.0,21,3,9,particulier,0
1921.0,23,4,91,particulier,0
10137.0,23,5,116,particulier,0
7418.0,19,5,353,particulier,0
3655.0,21,7,1835,particulier,0
7833.0,9,4,1887,particulier,0
2987.0,6,2,679,particulier,0
4718.0,11,3,778,particulier,0
13413.0,23,4,1093,agent,0
2671.0,16,8,2145,particulier,0
1717.0,19,1,251,particulier,0
4914.0,20,3,1036,particulier,0
6181.0,12,0,1086,agent,0
3619.0,16,4,1671,facture,0
7730.0,11,3,1110,particulier,0
2776.0,18,4,2067,particulier,0
3672.0,19,3,395,agent,0
4530.0,22,3,95,particulier,0
4206.0,7,6,1316,agent,0
12982.0,19,2,682,particulier,0
4510.0,18,2,1974,facture,0
2544.0,19,2,109,particulier,0
5160.0,10,5,490,particulier,0
7766.0,23,2,1496,particulier,0
6362.0,11,2,1087,agent,0
6069.0,21,2,1014,particulier,0
922.0,17,6,1053,particulier,0
396.0,22,2,1143,particulier,0
9740.0,22,4,1881,particulier,0
4784.0,7,6,2147,particulier,0
3235.0,21,2,893,particulier,0
5944.0,6,3,2132,particulier,0
16953.0,23,1,1009,particulier,0
10954.0,9,3,1249,agent,0
7464.0,11,3,899,particulier,0
1550.0,13,3,277,particulier,0
1731.0,23,1,1821,particulier,0
433.0,8,4,593,particulier,0
5645.0,23,4,1861,particulier,0
8453.0,20,5,659,particulier,0
9060.0,13,5,267,particulier,0
5850.0,23,1,361,facture,0
2890.0,7,2,17,particulier,0
2039.0,20,1,1761,particulier,0
1633.0,22,2,1904,particulier,0
2867.0,19,1,1573,particulier,0
1435.0,17,2,327,particulier,0
14655.0,21,4,1505,particulier,0
1089.0,8,5,702,agent,0
2786.0,21,4,2189,particulier,0
635.0,22,1,1313,particulier,0
4239.0,20,4,48,facture,0
3288.0,23,3,909,particulier,0
2433.0,9,3,654,facture,0
1491.0,13,2,1563,particulier,0
3301.0,21,4,174,facture,0
2074.0,19,4,1509,particulier,0
2933.0,20,1,113,particulier,0
17393.0,23,3,1098,particulier,0
3814.0,22,3,338,particulier,0
5182.0,11,5,181,particulier,0
2220.0,21,5,1980,particulier,0
1691.0,6,3,202,facture,0
3231.0,19,4,1504,particulier,0
27676.0,9,5,1186,particulier,0
2580.0,9,2,443,particulier,0
4479.0,5,2,875,particulier,0
1629.0,21,4,1851,particulier,0
317.0,21,1,326,particulier,0
1684.0,23,2,1349,particulier,0
24924.0,21,2,1238,particulier,0
5465.0,17,5,1193,agent,0
13290.0,8,3,446,particulier,0
2451.0,18,3,1145,particulier,0
444.0,23,4,1254,particulier,0
1284.0,22,2,217,agent,0
4617.0,9,1,875,agent,0
4032.0,23,6,70,facture,0
3265.0,19,4,381,particulier,0
2099.0,23,3,1181,agent,0
7323.0,8,2,760,particulier,0
2151.0,18,5,1334,agent,0
4280.0,9,1,520,particulier,0
3889.0,20,1,822,particulier,0
2409.0,10,2,1960,particulier,0
1558.0,11,7,2186,particulier,0
2291.0,7,1,89,particulier,0
16197.0,20,2,982,particulier,0
8481.0,20,2,1359,particulier,0
7843.0,21,1,771,agent,0
1688.0,18,3,1280,particulier,0
971.0,23,3,254,particulier,0
8367.0,6,1,512,particulier,0
7109.0,20,7,1299,particulier,0
3702.0,7,5,1576,particulier,0
2404.0,6,5,1305,facture,0
949.0,6,5,1400,particulier,0
6886.0,7,2,767,particulier,0
9029.0,18,3,1975,facture,0
1850.0,20,6,1108,agent,0
1723.0,16,2,1767,particulier,0
9461.0,9,6,807,particulier,0
1909.0,17,3,454,particulier,0
14946.0,21,2,1690,particulier,0
3003.0,10,6,583,particulier,0
2372.0,20,1,499,particulier,0
3423.0,9,4,1094,agent,0
2372.0,6,6,294,facture,0
8581.0,22,4,1305,particulier,0
6995.0,18,5,1384,particulier,0
8307.0,21,7,2126,particulier,0
3854.0,18,5,940,particulier,0
2235.0,10,4,221,particulier,0
3269.0,21,6,487,particulier,0
2294.0,9,7,1888,facture,0
11460.0,8,3,945,particulier,0
7723.0,11,7,93,particulier,0
3048.0,20,1,1775,agent,0
1499.0,21,5,1242,agent,0
12206.0,19,3,1431,particulier,0
3700.0,15,2,553,particulier,0
2949.0,22,4,1422,particulier,0
12298.0,21,2,1672,particulier,0
2136.0,11,2,144,particulier,0
2512.0,19,1,214,particulier,0
2708.0,18,3,271,agent,0
1076.0,9,0,321,particulier,0
4309.0,23,1,981,particulier,0
1723.0,22,3,972,particulier,0
2028.0,17,5,425,particulier,0
1810.0,23,0,680,particulier,0
2000.0,18,3,1544,particulier,0
1615.0,22,1,1678,particulier,0
4065.0,21,6,1611,particulier,0
2886.0,17,4,1174,agent,0
3432.0,21,5,1402,particulier,0
24361.0,6,0,2106,particulier,0
2886.0,7,4,1703,particulier,0
5509.0,23,2,504,particulier,0
6069.0,8,5,1482,facture,0
3123.0,11,3,1941,agent,0
4158.0,20,4,303,particulier,0
3353.0,21,0,1947,agent,0
3913.0,20,5,1262,agent,0
2001.0,22,4,502,particulier,0
2164.0,18,7,438,particulier,0
3342.0,8,2,1658,particulier,0
616.0,11,2,223,particulier,0
11751.0,20,4,1978,particulier,0
20676.0,7,4,1565,agent,0
3808.0,11,2,1998,particulier,0
5800.0,12,5,976,agent,0
8258.0,8,3,104,agent,0
1069.0,21,4,1926,particulier,0
7252.0,23,2,215,particulier,0
2293.0,7,3,636,particulier,0
23089.0,19,8,1288,particulier,1
2807.0,12,1,604,particulier,0
7129.0,6,2,15,particulier,0
2831.0,6,4,1178,particulier,0
21315.0,22,2,1596,particulier,0
2131.0,8,8,1501,agent,0
8869.0,15,2,1187,agent,0
5612.0,11,0,270,particulier,0
4646.0,23,1,459,particulier,0
4002.0,19,4,423,particulier,0
1869.0,10,0,605,facture,0
366.0,20,4,52,particulier,0
8211.0,16,4,405,agent,0
2174.0,22,3,1556,particulier,0
8903.0,20,4,576,particulier,0
4442.0,10,4,222,particulier,0
9138.0,6,2,430,particulier,0
6513.0,18,3,1420,particulier,0
405.0,22,4,1021,particulier,0
5556.0,18,6,2135,agent,0
2460.0,23,4,1717,agent,0
8868.0,11,11,748,agent,1
5445.0,23,1,1212,particulier,0
5500.0,22,4,1478,particulier,0
2614.0,19,2,2183,particulier,0
1517.0,19,4,810,particulier,0
2280.0,8,3,95,particulier,0
713.0,20,2,860,particulier,0
1995.0,19,2,761,agent,0
949.0,21,0,1569,particulier,0
971.0,19,1,583,particulier,0
3637.0,10,7,1460,particulier,0
5187.0,20,2,1755,agent,0
3207.0,19,6,2063,particulier,0
2156.0,20,3,1070,particulier,0
1472.0,22,4,89,particulier,0
2516.0,10,3,1531,particulier,0
1638.0,18,3,1883,particulier,0
3123.0,10,5,194,particulier,0
904.0,18,2,1923,particulier,0
5980.0,23,2,1692,particulier,0
2035.0,19,4,72,particulier,0
4536.0,21,2,5,particulier,0
7003.0,22,1,540,agent,0
4353.0,12,3,156,particulier,0
6498.0,18,2,1319,particulier,0
569.0,19,1,2192,particulier,0
2167.0,22,4,516,particulier,0
8414.0,23,2,1839,particulier,0
5079.0,23,2,665,particulier,0
15854.0,23,4,433,particulier,0
14027.0,18,3,442,particulier,0
4250.0,8,2,1095,particulier,0
2659.0,23,5,1668,particulier,0
1459.0,9,1,639,particulier,0
2199.0,22,1,1768,facture,0
2329.0,10,4,112,agent,0
1990.0,10,5,1078,particulier,0
1509.0,23,4,2016,particulier,0
4635.0,19,1,1929,particulier,0
13935.0,12,4,385,agent,0
7283.0,22,1,302,particulier,0
2505.0,19,7,348,particulier,0
7800.0,9,3,729,particulier,0
4423.0,23,2,849,facture,0
3182.0,16,3,909,particulier,0
3018.0,9,2,1525,particulier,0
2780.0,8,1,1859,particulier,0
5730.0,23,6,1515,agent,0
3710.0,22,2,1685,particulier,0
1774.0,23,4,402,particulier,0
1702.0,6,1,153,particulier,0
4273.0,10,2,767,particulier,0
4743.0,13,3,765,facture,0
2525.0,22,3,1568,particulier,0
1259.0,21,5,1136,agent,0
9541.0,23,2,1285,agent,0
7965.0,22,6,278,particulier,0
608.0,18,4,1626,particulier,0
10287.0,22,2,251,particulier,0
2758.0,6,3,119,particulier,0
3872.0,10,6,80,particulier,0
8669.0,8,3,615,particulier,0
13422.0,19,0,1227,particulier,0
7727.0,9,3,2182,agent,0
4044.0,23,9,184,particulier,0
1023.0,20,4,1324,particulier,0
589.0,22,3,2165,particulier,0
6950.0,9,6,799,particulier,0
10309.0,20,2,919,particulier,0
1648.0,9,4,1140,agent,0
2619.0,21,6,135,particulier,0
2051.0,19,3,1565,agent,0
2006.0,8,4,385,particulier,0
8215.0,10,4,810,particulier,0
3966.0,19,3,550,particulier,0
2711.0,20,3,1685,particulier,0
31536.0,21,1,2013,particulier,0
973.0,6,3,1965,particulier,0
5249.0,8,4,1310,particulier,0
1351.0,11,3,920,agent,0
2882.0,9,3,748,particulier,0
3738.0,12,2,2003,particulier,0
6754.0,10,7,1540,agent,0
2639.0,23,2,1983,particulier,0
2412.0,23,2,520,particulier,0
2599.0,20,1,1773,particulier,0
1316.0,19,1,1676,particulier,0
5639.0,20,6,1451,agent,0
4184.0,9,2,999,particulier,0
4769.0,8,9,1654,agent,0
3105.0,3,3,659,agent,0
2796.0,9,4,119,facture,0
8949.0,6,2,1444,particulier,0
7852.0,8,6,1181,particulier,0
10966.0,23,4,1769,particulier,0
4522.0,9,7,212,particulier,0
10402.0,20,3,89,particulier,0
2313.0,9,4,1998,agent,0
2777.0,16,2,1972,particulier,0
9098.0,21,2,1935,particulier,0
6747.0,23,2,1487,agent,0
2574.0,5,3,1142,particulier,0
1354.0,6,2,913,agent,0
2770.0,23,2,783,agent,0
1841.0,22,2,1808,particulier,0
14269.0,8,0,1700,agent,0
6286.0,19,4,1999,agent,0
1718.0,12,1,635,agent,0
1355.0,8,1,1629,particulier,0
1700.0,9,3,1236,agent,0
2049.0,22,2,1835,agent,0
2859.0,7,3,1490,particulier,0
8496.0,7,2,2077,particulier,0
1449.0,21,6,1679,particulier,0
23066.0,8,4,377,particulier,0
1478.0,16,5,806,particulier,0
995.0,7,5,1419,particulier,0
13836.0,18,3,1206,agent,0
10128.0,20,1,1645,particulier,0
2821.0,17,4,2053,agent,0
4556.0,7,3,1780,agent,0
4654.0,23,3,702,particulier,0
3700.0,20,4,880,agent,0
1094.0,21,8,1536,particulier,0
400.0,8,1,2048,particulier,0
1607.0,21,7,1479,particulier,0
15425.0,19,2,723,particulier,0
15948.0,20,4,566,particulier,0
2637.0,13,6,985,particulier,0
1459.0,11,8,112,particulier,0
4173.0,5,4,2024,particulier,0
4784.0,18,3,1367,particulier,0
5490.0,23,4,1468,particulier,0
385.0,19,3,384,particulier,0
48247.0,17,4,156,particulier,1
8627.0,23,4,1754,particulier,0
2784.0,17,4,1869,particulier,0
1789.0,7,3,1562,particulier,0
